Date,Value,Group
9/8/2023,110.3777,MCAP Weighted 153 ADRs
9/11/2023,111.5343,MCAP Weighted 153 ADRs
9/12/2023,111.5361,MCAP Weighted 153 ADRs
9/13/2023,111.6521,MCAP Weighted 153 ADRs
9/14/2023,113.0111,MCAP Weighted 153 ADRs
9/15/2023,112.2501,MCAP Weighted 153 ADRs
9/18/2023,111.8486,MCAP Weighted 153 ADRs
9/19/2023,112.093,MCAP Weighted 153 ADRs
9/20/2023,110.5393,MCAP Weighted 153 ADRs
9/21/2023,109.6798,MCAP Weighted 153 ADRs
9/22/2023,110.6863,MCAP Weighted 153 ADRs
9/25/2023,110.1116,MCAP Weighted 153 ADRs
9/26/2023,108.6027,MCAP Weighted 153 ADRs
9/27/2023,108.8006,MCAP Weighted 153 ADRs
9/28/2023,109.3,MCAP Weighted 153 ADRs
9/29/2023,109.4495,MCAP Weighted 153 ADRs
10/2/2023,108.3724,MCAP Weighted 153 ADRs
10/3/2023,106.519,MCAP Weighted 153 ADRs
10/4/2023,106.3175,MCAP Weighted 153 ADRs
10/5/2023,106.5802,MCAP Weighted 153 ADRs
10/6/2023,107.4635,MCAP Weighted 153 ADRs
10/9/2023,108.1262,MCAP Weighted 153 ADRs
10/10/2023,110.4571,MCAP Weighted 153 ADRs
10/11/2023,111.0553,MCAP Weighted 153 ADRs
10/12/2023,109.2969,MCAP Weighted 153 ADRs
10/13/2023,108.5078,MCAP Weighted 153 ADRs
10/16/2023,109.3597,MCAP Weighted 153 ADRs
10/17/2023,109.5207,MCAP Weighted 153 ADRs
10/18/2023,107.7434,MCAP Weighted 153 ADRs
10/19/2023,106.8369,MCAP Weighted 153 ADRs
10/20/2023,105.5578,MCAP Weighted 153 ADRs
10/23/2023,105.6415,MCAP Weighted 153 ADRs
10/24/2023,107.0929,MCAP Weighted 153 ADRs
10/25/2023,105.7713,MCAP Weighted 153 ADRs
10/26/2023,105.8656,MCAP Weighted 153 ADRs
10/27/2023,105.1746,MCAP Weighted 153 ADRs
10/30/2023,105.8536,MCAP Weighted 153 ADRs
10/31/2023,105.4345,MCAP Weighted 153 ADRs
11/1/2023,106.4748,MCAP Weighted 153 ADRs
11/2/2023,108.4036,MCAP Weighted 153 ADRs
11/3/2023,110.0869,MCAP Weighted 153 ADRs
11/6/2023,110.3471,MCAP Weighted 153 ADRs
11/7/2023,110.0835,MCAP Weighted 153 ADRs
11/8/2023,109.4185,MCAP Weighted 153 ADRs
11/9/2023,108.4029,MCAP Weighted 153 ADRs
11/10/2023,109.4679,MCAP Weighted 153 ADRs
11/13/2023,109.7821,MCAP Weighted 153 ADRs
11/14/2023,112.043,MCAP Weighted 153 ADRs
11/15/2023,112.3697,MCAP Weighted 153 ADRs
11/16/2023,111.5884,MCAP Weighted 153 ADRs
11/17/2023,112.57,MCAP Weighted 153 ADRs
11/20/2023,114.0529,MCAP Weighted 153 ADRs
11/21/2023,112.819,MCAP Weighted 153 ADRs
11/22/2023,112.789,MCAP Weighted 153 ADRs
11/23/2023,112.789,MCAP Weighted 153 ADRs
11/24/2023,113.8147,MCAP Weighted 153 ADRs
11/27/2023,113.1968,MCAP Weighted 153 ADRs
11/28/2023,113.3892,MCAP Weighted 153 ADRs
