Date,Value,Group
2023-10-16T00:00:00,-8.318590008,E&R ADR 60
2023-10-17T00:00:00,-7.715593037,E&R ADR 60
2023-10-18T00:00:00,-9.131641176,E&R ADR 60
2023-10-19T00:00:00,-9.694589167,E&R ADR 60
2023-10-20T00:00:00,-10.58168743,E&R ADR 60
2023-10-23T00:00:00,-10.80324947,E&R ADR 60
2023-10-24T00:00:00,-10.04495211,E&R ADR 60
2023-10-25T00:00:00,-10.71534085,E&R ADR 60
2023-10-26T00:00:00,-10.42802396,E&R ADR 60
2023-10-27T00:00:00,-10.87582597,E&R ADR 60
2023-10-30T00:00:00,-10.778591,E&R ADR 60
2023-10-31T00:00:00,-11.08186318,E&R ADR 60
2023-11-01T00:00:00,-9.717054177,E&R ADR 60
2023-11-02T00:00:00,-7.958845273,E&R ADR 60
2023-11-03T00:00:00,-6.421034027,E&R ADR 60
2023-11-06T00:00:00,-6.096451847,E&R ADR 60
2023-11-07T00:00:00,-6.214311986,E&R ADR 60
2023-11-08T00:00:00,-6.611563423,E&R ADR 60
2023-11-09T00:00:00,-7.154696209,E&R ADR 60
2023-11-10T00:00:00,-6.364996335,E&R ADR 60
2023-11-13T00:00:00,-5.883219749,E&R ADR 60
2023-11-14T00:00:00,-3.335493495,E&R ADR 60
2023-11-15T00:00:00,-2.891934037,E&R ADR 60
2023-11-16T00:00:00,-3.138135531,E&R ADR 60
2023-11-17T00:00:00,-1.97971758,E&R ADR 60
2023-11-20T00:00:00,-0.351043444,E&R ADR 60
2023-11-21T00:00:00,-1.118631237,E&R ADR 60
2023-11-22T00:00:00,-1.407420532,E&R ADR 60
2023-11-23T00:00:00,-1.407420532,E&R ADR 60
2023-11-24T00:00:00,-0.516479268,E&R ADR 60
2023-11-27T00:00:00,-0.491491069,E&R ADR 60
2023-11-28T00:00:00,0,E&R ADR 60
2023-01-03T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-04T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-05T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-06T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-09T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-10T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-11T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-12T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-13T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-16T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-17T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-18T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-19T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-20T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-23T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-24T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-25T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-26T00:00:00,0,MCAP Weighted 153 ADRs
2023-01-27T00:00:00,-0.555370527,MCAP Weighted 153 ADRs
2023-01-30T00:00:00,-2.332190607,MCAP Weighted 153 ADRs
2023-01-31T00:00:00,-2.000991511,MCAP Weighted 153 ADRs
2023-02-01T00:00:00,-0.493136001,MCAP Weighted 153 ADRs
2023-02-02T00:00:00,-1.299148866,MCAP Weighted 153 ADRs
2023-02-03T00:00:00,-3.337052289,MCAP Weighted 153 ADRs
2023-02-06T00:00:00,-4.600853977,MCAP Weighted 153 ADRs
2023-02-07T00:00:00,-3.282739086,MCAP Weighted 153 ADRs
2023-02-08T00:00:00,-3.53753587,MCAP Weighted 153 ADRs
2023-02-09T00:00:00,-3.294467704,MCAP Weighted 153 ADRs
2023-02-10T00:00:00,-4.337160593,MCAP Weighted 153 ADRs
2023-02-13T00:00:00,-2.807376836,MCAP Weighted 153 ADRs
2023-02-14T00:00:00,-2.840040251,MCAP Weighted 153 ADRs
2023-02-15T00:00:00,-3.238193049,MCAP Weighted 153 ADRs
2023-02-16T00:00:00,-3.402539857,MCAP Weighted 153 ADRs
2023-02-17T00:00:00,-4.198984059,MCAP Weighted 153 ADRs
2023-02-20T00:00:00,-4.198984059,MCAP Weighted 153 ADRs
2023-02-21T00:00:00,-5.629960335,MCAP Weighted 153 ADRs
2023-02-22T00:00:00,-6.05424043,MCAP Weighted 153 ADRs
2023-02-23T00:00:00,-5.74890229,MCAP Weighted 153 ADRs
2023-02-24T00:00:00,-7.768125627,MCAP Weighted 153 ADRs
2023-02-27T00:00:00,-7.105958649,MCAP Weighted 153 ADRs
2023-02-28T00:00:00,-7.485099662,MCAP Weighted 153 ADRs
2023-03-01T00:00:00,-6.42829912,MCAP Weighted 153 ADRs
2023-03-02T00:00:00,-5.945860837,MCAP Weighted 153 ADRs
2023-03-03T00:00:00,-4.857178044,MCAP Weighted 153 ADRs
2023-03-06T00:00:00,-5.010155631,MCAP Weighted 153 ADRs
2023-03-07T00:00:00,-6.771737405,MCAP Weighted 153 ADRs
2023-03-08T00:00:00,-6.447043767,MCAP Weighted 153 ADRs
2023-03-09T00:00:00,-8.601234051,MCAP Weighted 153 ADRs
2023-03-10T00:00:00,-9.662634052,MCAP Weighted 153 ADRs
2023-03-13T00:00:00,-10.12847745,MCAP Weighted 153 ADRs
2023-03-14T00:00:00,-9.426037871,MCAP Weighted 153 ADRs
2023-03-15T00:00:00,-11.85502833,MCAP Weighted 153 ADRs
2023-03-16T00:00:00,-10.5127662,MCAP Weighted 153 ADRs
2023-03-17T00:00:00,-11.64867567,MCAP Weighted 153 ADRs
2023-03-20T00:00:00,-10.89709262,MCAP Weighted 153 ADRs
2023-03-21T00:00:00,-9.333384078,MCAP Weighted 153 ADRs
