Date,Group,Portfolio Return,Peak,Drawdown
2019-08-31,S&P BSE 500,188.8321638,210.2190192,-0.10173606308976635
2019-09-30,S&P BSE 500,196.4728375,210.2190192,-0.06538980988643103
2019-10-31,S&P BSE 500,204.1289001,210.2190192,-0.028970352555045986
2019-11-30,S&P BSE 500,206.5239817,210.2190192,-0.01757708467131876
2019-12-31,S&P BSE 500,207.8815129,210.2190192,-0.011119385433799043
2020-01-31,S&P BSE 500,207.6136682,210.2190192,-0.012393507542346981
2020-02-29,S&P BSE 500,194.0530808,210.2190192,-0.07690045582707195
2020-03-31,S&P BSE 500,147.2314514,210.2190192,-0.29962830213794467
2020-04-30,S&P BSE 500,168.7594592,210.2190192,-0.19722078505444757
2020-05-31,S&P BSE 500,164.698009,210.2190192,-0.21654087424264787
2020-06-30,S&P BSE 500,178.2731892,210.2190192,-0.1519645088326052
2020-07-31,S&P BSE 500,190.3194386,210.2190192,-0.09466118087568348
2020-08-31,S&P BSE 500,197.533869,210.2190192,-0.0603425429738661
2020-09-30,S&P BSE 500,197.0164868,210.2190192,-0.06280370087465424
2020-10-31,S&P BSE 500,201.84552,210.2190192,-0.03983226271279263
2020-11-30,S&P BSE 500,225.1477508,225.1477508,0.0
2020-12-31,S&P BSE 500,242.7729722,242.7729722,0.0
2021-01-31,S&P BSE 500,238.4601273,242.7729722,-0.017764930177017406
2021-02-28,S&P BSE 500,256.9830732,256.9830732,0.0
2021-03-31,S&P BSE 500,260.0435879,260.0435879,0.0
2021-04-30,S&P BSE 500,261.2053099,261.2053099,0.0
2021-05-31,S&P BSE 500,279.3224425,279.3224425,0.0
2021-06-30,S&P BSE 500,284.7338623,284.7338623,0.0
2021-07-31,S&P BSE 500,288.5888903,288.5888903,0.0
2021-08-31,S&P BSE 500,307.4342051,307.4342051,0.0
2021-09-30,S&P BSE 500,317.5604359,317.5604359,0.0
2021-10-31,S&P BSE 500,318.2575753,318.2575753,0.0
2021-11-30,S&P BSE 500,315.7888662,318.2575753,-0.007756953146120486
2021-12-31,S&P BSE 500,315.8817297,318.2575753,-0.0074651659045678375
2022-01-31,S&P BSE 500,314.6120207,318.2575753,-0.011454730014088588
2022-02-28,S&P BSE 500,301.6953752,318.2575753,-0.05204023842759411
2022-03-31,S&P BSE 500,314.342982,318.2575753,-0.012300078941750106
2022-04-30,S&P BSE 500,312.4411381,318.2575753,-0.018275879826323796
2022-05-31,S&P BSE 500,298.45842,318.2575753,-0.06221110457885147
2022-06-30,S&P BSE 500,282.8958288,318.2575753,-0.11111046285910664
2022-07-31,S&P BSE 500,309.8938931,318.2575753,-0.026279601332713263
2022-08-31,S&P BSE 500,323.981149,323.981149,0.0
2022-09-30,S&P BSE 500,313.6458427,323.981149,-0.03190094958271789
2022-10-31,S&P BSE 500,326.2101376,326.2101376,0.0
2022-11-30,S&P BSE 500,337.0514172,337.0514172,0.0
2022-12-31,S&P BSE 500,326.4254482,337.0514172,-0.03152625521730041
2023-01-31,S&P BSE 500,315.4500472,337.0514172,-0.06408924246469548
2023-02-28,S&P BSE 500,306.2476752,337.0514172,-0.09139181866047943
2023-03-31,S&P BSE 500,307.2455596,337.0514172,-0.08843118906785011
2023-04-30,S&P BSE 500,321.1665898,337.0514172,-0.04712879575454877
2023-05-31,S&P BSE 500,332.4468483,337.0514172,-0.01366132484548415
2023-06-30,S&P BSE 500,345.9648511,345.9648511,0.0
2023-07-31,S&P BSE 500,359.103175,359.103175,0.0
2023-08-31,S&P BSE 500,356.1812922,359.103175,-0.008136610877918438
2023-09-30,S&P BSE 500,363.596971,363.596971,0.0
2023-10-31,S&P BSE 500,352.9500414,363.596971,-0.02928222853649686
2023-11-30,S&P BSE 500,377.3232534,377.3232534,0.0
2023-12-31,S&P BSE 500,407.5416901,407.5416901,0.0
2024-01-31,S&P BSE 500,415.2768193,415.2768193,0.0
2024-02-29,S&P BSE 500,421.560625,421.560625,0.0
2011-03-31,S&P BSE Midcap,100.0,100.0,0.0
2011-04-30,S&P BSE Midcap,98.66,100.0,-0.013400000000000033
2011-05-31,S&P BSE Midcap,96.10027431,100.0,-0.03899725689999997
2011-06-30,S&P BSE Midcap,95.31939526,100.0,-0.04680604740000007
2011-07-31,S&P BSE Midcap,96.17133917,100.0,-0.03828660830000004
2011-08-31,S&P BSE Midcap,87.24706678,100.0,-0.12752933220000004
2011-09-29,S&P BSE Midcap,85.24431715,100.0,-0.1475568285
2011-10-31,S&P BSE Midcap,87.58625895,100.0,-0.12413741049999999
2011-11-30,S&P BSE Midcap,78.26438493,100.0,-0.21735615069999994
2011-12-31,S&P BSE Midcap,71.41323168,100.0,-0.28586768320000006
2012-01-31,S&P BSE Midcap,81.65783634,100.0,-0.18342163659999997
2012-02-29,S&P BSE Midcap,88.82161934,100.0,-0.11178380660000002
2012-03-31,S&P BSE Midcap,88.25393487,100.0,-0.11746065130000005
2012-04-30,S&P BSE Midcap,87.83463829,100.0,-0.12165361709999999
2012-05-31,S&P BSE Midcap,81.86950115,100.0,-0.18130498849999996
2012-06-30,S&P BSE Midcap,85.57989349,100.0,-0.14420106509999997
2012-07-31,S&P BSE Midcap,83.6128849,100.0,-0.16387115100000002
2012-08-31,S&P BSE Midcap,83.42597458,100.0,-0.1657402542
2012-09-30,S&P BSE Midcap,91.88769955,100.0,-0.08112300450000007
2012-10-31,S&P BSE Midcap,91.31333971,100.0,-0.08686660290000006
2012-11-30,S&P BSE Midcap,95.98609769,100.0,-0.04013902310000006
2012-12-31,S&P BSE Midcap,98.91908774,100.0,-0.010809122600000052
2013-01-31,S&P BSE Midcap,96.94415215,100.0,-0.030558478500000062
2013-02-28,S&P BSE Midcap,87.65593311,100.0,-0.12344066889999994
2013-03-31,S&P BSE Midcap,85.41773766,100.0,-0.1458226234
2013-04-30,S&P BSE Midcap,88.22667712,100.0,-0.11773322879999995
2013-05-31,S&P BSE Midcap,88.85847293,100.0,-0.11141527069999996
2013-06-30,S&P BSE Midcap,82.94840759,100.0,-0.17051592409999997
2013-07-31,S&P BSE Midcap,77.08799029,100.0,-0.22912009710000006
2013-08-31,S&P BSE Midcap,73.70719427,100.0,-0.26292805729999996
2013-09-30,S&P BSE Midcap,77.96274171,100.0,-0.22037258289999997
2013-10-31,S&P BSE Midcap,84.93502508,100.0,-0.15064974919999996
2013-11-30,S&P BSE Midcap,87.96230471,100.0,-0.12037695290000001
2013-12-31,S&P BSE Midcap,93.25434219,100.0,-0.06745657809999997
2014-01-31,S&P BSE Midcap,87.7254682,100.0,-0.12274531800000005
2014-02-28,S&P BSE Midcap,90.40145656,100.0,-0.0959854344
2014-03-31,S&P BSE Midcap,98.50146,100.0,-0.014985400000000055
2014-04-30,S&P BSE Midcap,101.8474885,101.8474885,0.0
2014-05-31,S&P BSE Midcap,117.7537791,117.7537791,0.0
2014-06-30,S&P BSE Midcap,130.4332245,130.4332245,0.0
2014-07-31,S&P BSE Midcap,127.7803218,130.4332245,-0.020339163661479507
2014-08-31,S&P BSE Midcap,129.3199677,130.4332245,-0.008535070755687619
2014-09-30,S&P BSE Midcap,132.5394423,132.5394423,0.0
2014-10-31,S&P BSE Midcap,136.7699571,136.7699571,0.0
2014-11-30,S&P BSE Midcap,142.8335559,142.8335559,0.0
2014-12-31,S&P BSE Midcap,144.2516545,144.2516545,0.0
2015-01-31,S&P BSE Midcap,149.3417621,149.3417621,0.0
2015-02-28,S&P BSE Midcap,150.3466832,150.3466832,0.0
2015-03-31,S&P BSE Midcap,147.3061919,150.3466832,-0.020223201704791673
2015-04-30,S&P BSE Midcap,144.8595303,150.3466832,-0.03649666745691143
2015-05-31,S&P BSE Midcap,149.0288542,150.3466832,-0.00876526819182925
2015-06-30,S&P BSE Midcap,148.5268109,150.3466832,-0.01210450580794731
2015-07-31,S&P BSE Midcap,156.7740896,156.7740896,0.0
2015-08-31,S&P BSE Midcap,149.2837699,156.7740896,-0.047777791082130365
2015-09-30,S&P BSE Midcap,150.1846665,156.7740896,-0.042031327477726296
2015-10-31,S&P BSE Midcap,152.6239574,156.7740896,-0.026472054218836947
2015-11-30,S&P BSE Midcap,152.7626104,156.7740896,-0.02558764149251355
2015-12-31,S&P BSE Midcap,154.9670118,156.7740896,-0.011526635585068019
2016-01-31,S&P BSE Midcap,144.8730201,156.7740896,-0.07591222204105853
2016-02-29,S&P BSE Midcap,133.161086,156.7740896,-0.15061802406409883
2016-03-31,S&P BSE Midcap,147.6779265,156.7740896,-0.0580208319066519
2016-04-30,S&P BSE Midcap,153.9455413,156.7740896,-0.018042192477193592
2016-05-31,S&P BSE Midcap,158.0671642,158.0671642,0.0
2016-06-30,S&P BSE Midcap,162.9515869,162.9515869,0.0
2016-07-31,S&P BSE Midcap,176.0775866,176.0775866,0.0
2016-08-31,S&P BSE Midcap,183.8133653,183.8133653,0.0
2016-09-30,S&P BSE Midcap,183.1092529,183.8133653,-0.0038305832595513963
2016-10-31,S&P BSE Midcap,187.3707804,187.3707804,0.0
2016-11-30,S&P BSE Midcap,173.8185306,187.3707804,-0.07232851232763504
2016-12-31,S&P BSE Midcap,167.3200594,187.3707804,-0.10701092751599603
2017-01-31,S&P BSE Midcap,178.809064,187.3707804,-0.045693978440621334
2017-02-28,S&P BSE Midcap,188.4709646,188.4709646,0.0
2017-03-31,S&P BSE Midcap,196.0423623,196.0423623,0.0
2017-04-30,S&P BSE Midcap,205.8023074,205.8023074,0.0
2017-05-31,S&P BSE Midcap,203.3941682,205.8023074,-0.011701225464491531
2017-06-30,S&P BSE Midcap,203.6610438,205.8023074,-0.010404468380610597
2017-07-31,S&P BSE Midcap,214.0230237,214.0230237,0.0
2017-08-31,S&P BSE Midcap,216.1121359,216.1121359,0.0
2017-09-30,S&P BSE Midcap,214.6687265,216.1121359,-0.0066789835470781045
2017-10-31,S&P BSE Midcap,230.6893329,230.6893329,0.0
2017-11-30,S&P BSE Midcap,235.271139,235.271139,0.0
2017-12-31,S&P BSE Midcap,247.1555201,247.1555201,0.0
2018-01-31,S&P BSE Midcap,241.4814568,247.1555201,-0.0229574613494542
2018-02-28,S&P BSE Midcap,230.3362337,247.1555201,-0.0680514292911396
2018-03-31,S&P BSE Midcap,221.992023,247.1555201,-0.10181240172106519
2018-04-30,S&P BSE Midcap,236.5866038,247.1555201,-0.04276221018945384
2018-05-31,S&P BSE Midcap,222.7043405,247.1555201,-0.09893033985284633
2018-06-30,S&P BSE Midcap,214.8759411,247.1555201,-0.13060432146908776
2018-07-31,S&P BSE Midcap,222.6991949,247.1555201,-0.09895115913294134
2018-08-31,S&P BSE Midcap,234.7689566,247.1555201,-0.050116475225754
2018-09-30,S&P BSE Midcap,205.312085,247.1555201,-0.16930002244364192
2018-10-31,S&P BSE Midcap,203.217549,247.1555201,-0.17777458938494492
2018-11-30,S&P BSE Midcap,209.1525079,247.1555201,-0.15376153518490646
2018-12-31,S&P BSE Midcap,214.7027987,247.1555201,-0.13130486176019665
2019-01-31,S&P BSE Midcap,201.6378509,247.1555201,-0.18416610392348667
2019-02-28,S&P BSE Midcap,199.1256872,247.1555201,-0.1943304073506712
2019-03-31,S&P BSE Midcap,215.2753507,247.1555201,-0.12898829606193368
2019-04-30,S&P BSE Midcap,207.0615878,247.1555201,-0.16222147206656695
2019-05-31,S&P BSE Midcap,209.9428438,247.1555201,-0.15056380810326883
2019-06-30,S&P BSE Midcap,205.9398478,247.1555201,-0.16676007189045985
2019-07-31,S&P BSE Midcap,189.7387283,247.1555201,-0.2323103759801479
2019-08-31,S&P BSE Midcap,187.2934574,247.1555201,-0.24220402876609673
2019-09-30,S&P BSE Midcap,196.1463868,247.1555201,-0.20638476243363502
2019-10-31,S&P BSE Midcap,206.7208659,247.1555201,-0.16360004495808947
2019-11-30,S&P BSE Midcap,209.7854163,247.1555201,-0.15120076535162924
2019-12-31,S&P BSE Midcap,208.2019633,247.1555201,-0.15760747234874323
2020-01-31,S&P BSE Midcap,215.0304481,247.1555201,-0.12997918066730646
2020-02-29,S&P BSE Midcap,203.0427378,247.1555201,-0.17848188170003973
2020-03-31,S&P BSE Midcap,146.9962045,247.1555201,-0.4052481431912796
2020-04-30,S&P BSE Midcap,167.0712628,247.1555201,-0.3240237453227734
2020-05-31,S&P BSE Midcap,164.7038712,247.1555201,-0.3336022956988367
2020-06-30,S&P BSE Midcap,181.5600112,247.1555201,-0.26540175543503874
2020-07-31,S&P BSE Midcap,191.3481875,247.1555201,-0.225798446975492
2020-08-31,S&P BSE Midcap,203.8907878,247.1555201,-0.17505064132290038
2020-09-30,S&P BSE Midcap,204.5026965,247.1555201,-0.17257483702060344
2020-10-31,S&P BSE Midcap,207.2788154,247.1555201,-0.16134256149272216
2020-11-30,S&P BSE Midcap,234.3571698,247.1555201,-0.05178257922308077
2020-12-31,S&P BSE Midcap,249.5117861,249.5117861,0.0
2021-01-31,S&P BSE Midcap,251.4666956,251.4666956,0.0
2021-02-28,S&P BSE Midcap,277.8434409,277.8434409,0.0
2021-03-31,S&P BSE Midcap,280.6618371,280.6618371,0.0
2021-04-30,S&P BSE Midcap,282.4821267,282.4821267,0.0
2021-05-31,S&P BSE Midcap,302.5943167,302.5943167,0.0
2021-06-30,S&P BSE Midcap,313.4078575,313.4078575,0.0
2021-07-31,S&P BSE Midcap,321.0743792,321.0743792,0.0
2021-08-31,S&P BSE Midcap,331.7300753,331.7300753,0.0
2021-09-30,S&P BSE Midcap,351.1951718,351.1951718,0.0
2021-10-31,S&P BSE Midcap,351.5377016,351.5377016,0.0
2021-11-30,S&P BSE Midcap,351.7502009,351.7502009,0.0
2021-12-31,S&P BSE Midcap,347.2593467,351.7502009,-0.01276716882750756
2022-01-31,S&P BSE Midcap,342.2935678,351.7502009,-0.026884513714004753
2022-02-28,S&P BSE Midcap,324.8068837,351.7502009,-0.07659787295376629
2022-03-31,S&P BSE Midcap,335.2699676,351.7502009,-0.046852093496558424
2022-04-30,S&P BSE Midcap,339.5821166,351.7502009,-0.03459297043432044
2022-05-31,S&P BSE Midcap,321.8615164,351.7502009,-0.0849713359751487
2022-06-30,S&P BSE Midcap,301.9664149,351.7502009,-0.14153164908682775
2022-07-31,S&P BSE Midcap,334.4762941,351.7502009,-0.04910844899534488
2022-08-31,S&P BSE Midcap,353.096122,353.096122,0.0
2022-09-30,S&P BSE Midcap,345.6441856,353.096122,-0.021104554640223337
2022-10-31,S&P BSE Midcap,352.6683422,353.096122,-0.0012115108984402728
2022-11-30,S&P BSE Midcap,360.8994888,360.8994888,0.0
2022-12-31,S&P BSE Midcap,352.0492017,360.8994888,-0.02452285850951847
2023-01-31,S&P BSE Midcap,342.7068844,360.8994888,-0.050409061150213506
2023-02-28,S&P BSE Midcap,335.9651794,360.8994888,-0.06908934529917783
2023-03-31,S&P BSE Midcap,334.6805882,360.8994888,-0.07264876070392479
2023-04-30,S&P BSE Midcap,354.5236774,360.8994888,-0.017666446193093016
2023-05-31,S&P BSE Midcap,376.8808774,376.8808774,0.0
2023-06-30,S&P BSE Midcap,400.1911252,400.1911252,0.0
2023-07-31,S&P BSE Midcap,423.0480043,423.0480043,0.0
2023-08-31,S&P BSE Midcap,433.9072991,433.9072991,0.0
2023-09-30,S&P BSE Midcap,449.7628292,449.7628292,0.0
2023-10-31,S&P BSE Midcap,434.5261614,449.7628292,-0.03387711658409325
2023-11-30,S&P BSE Midcap,476.4046422,476.4046422,0.0
2023-12-31,S&P BSE Midcap,512.3236878,512.3236878,0.0
2024-01-31,S&P BSE Midcap,539.2376612,539.2376612,0.0
2024-02-29,S&P BSE Midcap,547.1991507,547.1991507,0.0
2011-03-31,S&P BSE Smallcap,100.0,100.0,0.0
2011-04-30,S&P BSE Smallcap,97.96,100.0,-0.020400000000000064
2011-05-31,S&P BSE Smallcap,92.56941304,100.0,-0.07430586959999999
2011-06-30,S&P BSE Smallcap,91.68010501,100.0,-0.08319894989999994
2011-07-31,S&P BSE Smallcap,93.35463877,100.0,-0.06645361230000006
2011-08-31,S&P BSE Smallcap,80.15776614,100.0,-0.19842233859999994
2011-09-29,S&P BSE Smallcap,77.34327256,100.0,-0.22656727439999996
2011-10-31,S&P BSE Smallcap,78.39454886,100.0,-0.21605451139999998
2011-11-30,S&P BSE Smallcap,68.53314335,100.0,-0.31466856649999997
2011-12-31,S&P BSE Smallcap,62.38351985,100.0,-0.37616480150000003
2012-01-31,S&P BSE Smallcap,72.64742941,100.0,-0.27352570589999997
2012-02-29,S&P BSE Smallcap,77.10633357,100.0,-0.22893666429999995
2012-03-31,S&P BSE Smallcap,74.514167,100.0,-0.25485833
2012-04-30,S&P BSE Smallcap,76.03426329,100.0,-0.23965736710000002
2012-05-31,S&P BSE Smallcap,70.48597927,100.0,-0.2951402073
2012-06-30,S&P BSE Smallcap,73.55168663,100.0,-0.26448313369999993
2012-07-31,S&P BSE Smallcap,72.47422116,100.0,-0.27525778840000004
2012-08-31,S&P BSE Smallcap,71.88074967,100.0,-0.2811925033
2012-09-30,S&P BSE Smallcap,78.88101564,100.0,-0.21118984359999998
2012-10-31,S&P BSE Smallcap,78.55820312,100.0,-0.21441796879999997
2012-11-30,S&P BSE Smallcap,81.77823554,100.0,-0.18221764460000003
2012-12-31,S&P BSE Smallcap,82.95045413,100.0,-0.17049545870000002
2013-01-31,S&P BSE Smallcap,79.51247829,100.0,-0.20487521709999995
2013-02-28,S&P BSE Smallcap,69.7578527,100.0,-0.302421473
2013-03-31,S&P BSE Smallcap,65.24420979,100.0,-0.3475579021
2013-04-30,S&P BSE Smallcap,67.6736996,100.0,-0.32326300399999996
2013-05-31,S&P BSE Smallcap,66.80070888,100.0,-0.33199291119999996
2013-06-30,S&P BSE Smallcap,63.42957412,100.0,-0.3657042588
2013-07-31,S&P BSE Smallcap,59.69293524,100.0,-0.40307064760000005
2013-08-31,S&P BSE Smallcap,58.34634707,100.0,-0.4165365293
2013-09-30,S&P BSE Smallcap,61.43705971,100.0,-0.38562940290000003
2013-10-31,S&P BSE Smallcap,66.26852501,100.0,-0.33731474989999993
2013-11-30,S&P BSE Smallcap,68.55472399,100.0,-0.3144527601
2013-12-31,S&P BSE Smallcap,73.63053305,100.0,-0.26369466950000003
2014-01-31,S&P BSE Smallcap,70.39606895,100.0,-0.2960393105
2014-02-28,S&P BSE Smallcap,72.43814895,100.0,-0.2756185105
2014-03-31,S&P BSE Smallcap,79.48482418,100.0,-0.20515175819999995
2014-04-30,S&P BSE Smallcap,84.18189584,100.0,-0.15818104160000004
2014-05-31,S&P BSE Smallcap,101.3316978,101.3316978,0.0
2014-06-30,S&P BSE Smallcap,114.6780756,114.6780756,0.0
2014-07-31,S&P BSE Smallcap,112.2754219,114.6780756,-0.02095129071035791
2014-08-31,S&P BSE Smallcap,115.3666033,115.3666033,0.0
2014-09-30,S&P BSE Smallcap,120.054009,120.054009,0.0
2014-10-31,S&P BSE Smallcap,122.8576857,122.8576857,0.0
2014-11-30,S&P BSE Smallcap,126.6772948,126.6772948,0.0
2014-12-31,S&P BSE Smallcap,124.612386,126.6772948,-0.016300543860366664
2015-01-31,S&P BSE Smallcap,127.3344644,127.3344644,0.0
2015-02-28,S&P BSE Smallcap,126.6284032,127.3344644,-0.005544933991963355
2015-03-31,S&P BSE Smallcap,122.4024886,127.3344644,-0.03873245019123042
2015-04-30,S&P BSE Smallcap,123.0046975,127.3344644,-0.03400310293369401
2015-05-31,S&P BSE Smallcap,126.7872164,127.3344644,-0.0042977209868406705
2015-06-30,S&P BSE Smallcap,124.4806599,127.3344644,-0.02241187814663628
2015-07-31,S&P BSE Smallcap,132.9714899,132.9714899,0.0
2015-08-31,S&P BSE Smallcap,123.3108596,132.9714899,-0.07265189182482037
2015-09-30,S&P BSE Smallcap,123.867886,132.9714899,-0.06846282542856577
2015-10-31,S&P BSE Smallcap,127.1785735,132.9714899,-0.04356510109314791
2015-11-30,S&P BSE Smallcap,130.7875556,132.9714899,-0.016424079339431425
2015-12-31,S&P BSE Smallcap,133.037915,133.037915,0.0
2016-01-31,S&P BSE Smallcap,122.1708439,133.037915,-0.08168401541771009
2016-02-29,S&P BSE Smallcap,107.3178201,133.037915,-0.19332905886265575
2016-03-31,S&P BSE Smallcap,118.4825114,133.037915,-0.10940793532430203
2016-04-30,S&P BSE Smallcap,123.8651885,133.037915,-0.0689482129962725
2016-05-31,S&P BSE Smallcap,125.2344887,133.037915,-0.05865565692306587
2016-06-30,S&P BSE Smallcap,132.6401514,133.037915,-0.002989851426940887
2016-07-31,S&P BSE Smallcap,138.3568645,138.3568645,0.0
2016-08-31,S&P BSE Smallcap,142.1652341,142.1652341,0.0
2016-09-30,S&P BSE Smallcap,143.6489518,143.6489518,0.0
2016-10-31,S&P BSE Smallcap,152.6667988,152.6667988,0.0
2016-11-30,S&P BSE Smallcap,138.5782813,152.6667988,-0.09228278584957152
2016-12-31,S&P BSE Smallcap,135.3916771,152.6667988,-0.11315572105910954
2017-01-31,S&P BSE Smallcap,145.3894904,152.6667988,-0.047667917695278283
2017-02-28,S&P BSE Smallcap,153.8769486,153.8769486,0.0
2017-03-31,S&P BSE Smallcap,162.2284097,162.2284097,0.0
2017-04-30,S&P BSE Smallcap,172.778304,172.778304,0.0
2017-05-31,S&P BSE Smallcap,169.4930176,172.778304,-0.019014461445344376
2017-06-30,S&P BSE Smallcap,173.2055148,173.2055148,0.0
2017-07-31,S&P BSE Smallcap,180.8824975,180.8824975,0.0
2017-08-31,S&P BSE Smallcap,179.736862,180.8824975,-0.006333589572423929
2017-09-30,S&P BSE Smallcap,181.1086349,181.1086349,0.0
2017-10-31,S&P BSE Smallcap,197.819537,197.819537,0.0
2017-11-30,S&P BSE Smallcap,204.8821723,204.8821723,0.0
2017-12-31,S&P BSE Smallcap,216.1423987,216.1423987,0.0
2018-01-31,S&P BSE Smallcap,210.3658919,216.1423987,-0.026725468185525382
2018-02-28,S&P BSE Smallcap,203.7476638,216.1423987,-0.05734522691775791
2018-03-31,S&P BSE Smallcap,191.0069792,216.1423987,-0.11629101764012213
2018-04-30,S&P BSE Smallcap,206.8243464,216.1423987,-0.04311071014314604
2018-05-31,S&P BSE Smallcap,193.8740463,216.1423987,-0.10302630364951158
2018-06-30,S&P BSE Smallcap,182.8970194,216.1423987,-0.15381239173783628
2018-07-31,S&P BSE Smallcap,189.1944271,216.1423987,-0.12467693410492343
2018-08-31,S&P BSE Smallcap,196.142441,216.1423987,-0.09253139513714488
2018-09-30,S&P BSE Smallcap,164.6272247,216.1423987,-0.23833905013472953
2018-10-31,S&P BSE Smallcap,162.011224,216.1423987,-0.25044218545539815
2018-11-30,S&P BSE Smallcap,164.5870681,216.1423987,-0.2385248378387687
2018-12-31,S&P BSE Smallcap,167.7759856,216.1423987,-0.2237710573719102
2019-01-31,S&P BSE Smallcap,158.8722742,216.1423987,-0.2649647863836722
2019-02-28,S&P BSE Smallcap,156.1756179,216.1423987,-0.2774410812532544
2019-03-31,S&P BSE Smallcap,171.434234,216.1423987,-0.20684588016464905
2019-04-30,S&P BSE Smallcap,166.839035,216.1423987,-0.22810593384980327
2019-05-31,S&P BSE Smallcap,169.6052809,216.1423987,-0.21530767716052002
2019-06-30,S&P BSE Smallcap,162.444277,216.1423987,-0.2484386313049648
2019-07-31,S&P BSE Smallcap,144.7941725,216.1423987,-0.3300982437001149
2019-08-31,S&P BSE Smallcap,142.9976185,216.1423987,-0.33841014368274436
2019-09-30,S&P BSE Smallcap,150.2538803,216.1423987,-0.3048384712869387
2019-10-31,S&P BSE Smallcap,154.6721391,216.1423987,-0.28439704551127476
2019-11-30,S&P BSE Smallcap,154.7008876,216.1423987,-0.2842640382893096
2019-12-31,S&P BSE Smallcap,156.2843375,216.1423987,-0.27693808137607206
2020-01-31,S&P BSE Smallcap,167.3341483,216.1423987,-0.22581525278501496
2020-02-29,S&P BSE Smallcap,156.3941979,216.1423987,-0.27642980349694807
2020-03-31,S&P BSE Smallcap,109.6199092,216.1423987,-0.4928347706913831
2020-04-30,S&P BSE Smallcap,126.6513503,216.1423987,-0.4140374537261023
2020-05-31,S&P BSE Smallcap,124.264311,216.1423987,-0.42508128091760644
2020-06-30,S&P BSE Smallcap,141.2413353,216.1423987,-0.34653572760595075
2020-07-31,S&P BSE Smallcap,148.5540674,216.1423987,-0.31270279087543035
2020-08-31,S&P BSE Smallcap,163.5491554,216.1423987,-0.24332682350304652
2020-09-30,S&P BSE Smallcap,169.6089315,216.1423987,-0.21529078736924367
2020-10-31,S&P BSE Smallcap,169.8453082,216.1423987,-0.214197171764801
2020-11-30,S&P BSE Smallcap,192.4633156,216.1423987,-0.10955316144550595
2020-12-31,S&P BSE Smallcap,206.4657814,216.1423987,-0.04476963963664943
2021-01-31,S&P BSE Smallcap,205.2119126,216.1423987,-0.05057076337517298
2021-02-28,S&P BSE Smallcap,229.9350643,229.9350643,0.0
2021-03-31,S&P BSE Smallcap,235.5704575,235.5704575,0.0
2021-04-30,S&P BSE Smallcap,247.2156592,247.2156592,0.0
2021-05-31,S&P BSE Smallcap,269.1862547,269.1862547,0.0
2021-06-30,S&P BSE Smallcap,287.8521401,287.8521401,0.0
2021-07-31,S&P BSE Smallcap,305.585524,305.585524,0.0
2021-08-31,S&P BSE Smallcap,307.1064573,307.1064573,0.0
2021-09-30,S&P BSE Smallcap,320.3604349,320.3604349,0.0
2021-10-31,S&P BSE Smallcap,319.2317135,320.3604349,-0.003523285890007889
2021-11-30,S&P BSE Smallcap,318.7127572,320.3604349,-0.005143199722881805
2021-12-31,S&P BSE Smallcap,336.0582644,336.0582644,0.0
2022-01-31,S&P BSE Smallcap,333.4226417,336.0582644,-0.007842755198137001
2022-02-28,S&P BSE Smallcap,304.1676062,336.0582644,-0.09489621764528747
2022-03-31,S&P BSE Smallcap,321.888099,336.0582644,-0.04216579950890199
2022-04-30,S&P BSE Smallcap,326.4088028,336.0582644,-0.02871365659531745
2022-05-31,S&P BSE Smallcap,300.8419051,336.0582644,-0.10479242152510494
2022-06-30,S&P BSE Smallcap,282.7669614,336.0582644,-0.1585775701578014
2022-07-31,S&P BSE Smallcap,308.662984,336.0582644,-0.0815194366634954
2022-08-31,S&P BSE Smallcap,326.853264,336.0582644,-0.027391084746672165
2022-09-30,S&P BSE Smallcap,324.5947944,336.0582644,-0.034111555091397336
2022-10-31,S&P BSE Smallcap,328.7551151,336.0582644,-0.0217317949702533
2022-11-30,S&P BSE Smallcap,336.7638579,336.7638579,0.0
2022-12-31,S&P BSE Smallcap,330.000884,336.7638579,-0.020082243807790813
2023-01-31,S&P BSE Smallcap,321.7767556,336.7638579,-0.044503297929465856
2023-02-28,S&P BSE Smallcap,311.9115661,336.7638579,-0.07379738418182549
2023-03-31,S&P BSE Smallcap,307.5293571,336.7638579,-0.08681008996126
2023-04-30,S&P BSE Smallcap,329.8899969,336.7638579,-0.0204115163748989
2023-05-31,S&P BSE Smallcap,350.7783021,350.7783021,0.0
2023-06-30,S&P BSE Smallcap,371.9297932,371.9297932,0.0
2023-07-31,S&P BSE Smallcap,399.3113838,399.3113838,0.0
2023-08-31,S&P BSE Smallcap,423.7402054,423.7402054,0.0
2023-09-30,S&P BSE Smallcap,428.5151967,428.5151967,0.0
2023-10-31,S&P BSE Smallcap,421.1782793,428.5151967,-0.01712172043489165
2023-11-30,S&P BSE Smallcap,460.5649984,460.5649984,0.0
2023-12-31,S&P BSE Smallcap,486.828249,486.828249,0.0
2024-01-31,S&P BSE Smallcap,521.6096159,521.6096159,0.0
2024-02-29,S&P BSE Smallcap,515.9342942,521.6096159,-0.010880400834266982
